
city,lat,lon,timestamp,pm2_5,pm10,no2,co,so2,o3,temp_day,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,clouds,city_code,road_density,industrial_density,dump_density,farmland_density
Sirohi,24.882618,72.858894,2025-10-01 09:23:19+00:00,0.12152058373119538,0.1327986492190798,0.14608150470219433,0.11851358913474191,0.14940440137290528,0.2901293396868618,0.4358372456964006,0.4358372456964006,0.4358372456964006,0.5692307692307692,0.29999999999999716,0.36631330977620735,0.48595505617977525,0.79,198,0.02349613497009129,0.04019292604501608,0.0,0.01223404255319149
Jaysingpur,16.779877,74.556374,2025-10-01 09:23:51+00:00,0.014593279884695071,0.023300970873786405,0.020376175548589337,0.021068074229797812,0.0119119725418938,0.08413886997957792,0.2214397496087639,0.2214397496087639,0.2214397496087639,0.6307692307692307,0.5999999999999943,0.9611307420494702,0.7106741573033708,0.7000000000000001,96,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Ramanagara,12.715035,77.281296,2025-10-01 09:23:54+00:00,0.05954418520853977,0.08940481215702827,0.20470219435736675,0.19824861235045904,0.04461942257217847,0.044315861130020395,0.27856025039123655,0.27856025039123655,0.27856025039123655,0.6000000000000001,0.7000000000000028,0.5241460541813899,0.7837078651685393,1.0,170,0.10012238220712565,0.07234726688102894,0.0,0.09095744680851064
Chikkaballapura,13.432515,77.727478,2025-10-01 09:24:49+00:00,0.00036032789838753333,0.000928661882650908,0.05109717868338557,0.034755516568611144,0.009085402786190187,0.1008849557522124,0.1658841940532081,0.1658841940532081,0.1658841940532081,0.5384615384615385,0.9000000000000057,0.6030624263839812,0.7893258426966292,0.99,42,0.05898697503652735,0.03858520900321544,0.0,0.007446808510638298
Channapatna,12.651805,77.208946,2025-10-01 09:25:25+00:00,0.05954418520853977,0.08940481215702827,0.20470219435736675,0.19824861235045904,0.04461942257217847,0.044315861130020395,0.29342723004694826,0.29342723004694826,0.29342723004694826,0.6000000000000001,0.7000000000000028,0.4935217903415784,0.7696629213483146,1.0,39,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Surendranagar,22.728392,71.637077,2025-10-01 09:25:28+00:00,0.02342131339518962,0.02541156606162938,0.027272727272727268,0.02255025030626598,0.016757520694528568,0.1273655547991831,0.44131455399061026,0.44131455399061026,0.44131455399061026,0.6307692307692307,0.20000000000000284,0.8527679623085984,0.48595505617977525,0.98,206,0.11130536858273912,0.10289389067524116,0.0,0.002127659574468085
Thiruvalla,9.383452,76.574059,2025-10-01 09:29:26+00:00,0.0073867219169444194,0.037821865766146046,0.0059561128526645765,0.009346783829156532,0.004441752473248536,0.14669843430905377,0.4671361502347422,0.4671361502347422,0.4671361502347422,0.5384615384615385,0.7999999999999972,0.4369846878680801,0.8174157303370786,1.0,212,0.026599398079348628,0.008038585209003215,0.0,0.06595744680851064
Ranebennur,14.623801,75.621788,2025-10-01 09:29:28+00:00,0.015584181605260785,0.021359223300970873,0.09310344827586206,0.07144693658403786,0.010094891984655765,0.006262763784887687,0.23865414710485156,0.23865414710485156,0.23865414710485156,0.6307692307692307,0.7000000000000028,0.9293286219081273,0.7303370786516854,0.97,172,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Karaikal,10.92544,79.838005,2025-10-01 09:29:28+00:00,0.08629853166381407,0.10552975939214856,0.058620689655172406,0.08221539950694959,0.031092267312739747,0.3179033356024506,0.7605633802816907,0.7605633802816907,0.7605633802816907,0.32307692307692304,0.4000000000000057,0.0789163722025913,0.7387640449438202,0.72,105,0.002572523945702262,0.001607717041800643,0.0,0.0005319148936170213
Belgaum,15.852792,74.498703,2025-10-01 09:29:29+00:00,0.015133771732276372,0.03528915154073448,0.008463949843260186,0.009316535337800025,0.0022208762366242685,0.09496255956432947,0.03129890453834139,0.03129890453834139,0.03129890453834139,0.9384615384615385,1.0,0.7538280329799766,0.699438202247191,0.39,24,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Chatrapur,19.354979,84.986732,2025-10-01 09:29:29+00:00,0.1651202594360868,0.16859434360489658,0.03949843260188088,0.200759237133048,0.01413284877851807,0.2514635806671205,0.4640062597809076,0.4640062597809076,0.4640062597809076,0.6923076923076923,0.09999999999999432,0.6760895170789164,0.17696629213483145,1.0,40,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Suri,23.905445,87.52462,2025-10-01 09:29:30+00:00,0.9258625349067652,0.9167581257914731,0.2764890282131662,0.6973335954869251,0.41247728649303445,0.5361470388019061,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5692307692307692,0.20000000000000284,0.058892815076560676,0.22191011235955055,0.8200000000000001,207,0.0003121995079735755,0.01607717041800643,0.0,0.002127659574468085
Bhubaneswar,20.296059,85.824539,2025-10-01 09:26:42+00:00,0.2129537879470318,0.2072604474461798,0.09341692789968652,0.17049562153087616,0.07066424389259035,0.24520081688223283,0.5978090766823165,0.5978090766823165,0.5978090766823165,0.5692307692307692,0.09999999999999432,0.5583038869257951,0.21629213483146065,0.97,28,0.08856475642194389,0.011254019292604502,0.014492753623188406,0.0005319148936170213
Mahuva,21.105001,71.771645,2025-10-01 09:26:53+00:00,0.03152869110890911,0.06863655550865344,0.0003134796238244515,0.009588771760008469,0.0014132848778518072,0.10217835262083047,0.32316118935837257,0.32316118935837257,0.32316118935837257,0.7384615384615385,0.29999999999999716,0.8162544169611309,0.5561797752808989,0.9,128,0.005244951733956067,0.006430868167202572,0.0,0.0
Jagadhri,30.172716,77.299492,2025-10-01 09:26:58+00:00,0.5711197189442392,0.6705783030814689,0.07429467084639499,0.36422208442353937,0.1907934585099939,0.8589516678012252,0.5899843505477309,0.5899843505477309,0.5899843505477309,0.36923076923076925,0.29999999999999716,0.3168433451118964,0.8511235955056179,0.0,89,0.06518725726488256,0.14308681672025725,0.0,0.0
Barh,25.477585,85.709091,2025-10-01 09:27:07+00:00,0.3082605170705342,0.31540734487125366,0.16269592476489025,0.22373296631830486,0.08560468402988086,0.2974132062627638,0.9186228482003129,0.9186228482003129,0.9186228482003129,0.24615384615384617,0.09999999999999432,0.2826855123674913,0.6516853932584269,0.14,19,0.03702061765550658,0.008038585209003215,0.0,0.0026595744680851063
Bhusawal,21.045521,75.801094,2025-10-01 09:27:20+00:00,0.012341230519772994,0.016209371042634018,0.05454545454545454,0.04765649813215567,0.01332525741974561,0.0805990469707284,0.5446009389671362,0.5446009389671362,0.5446009389671362,0.4307692307692308,0.4000000000000057,0.28032979976442884,0.7865168539325842,0.29,29,0.035103712676548826,0.014469453376205787,0.0,0.0
Alipurduar,26.49189,89.5271,2025-10-01 09:29:42+00:00,0.11782722277272317,0.11853102574926128,0.11818181818181818,0.4306931441794341,0.008277811427417727,0.16684819605173584,0.5289514866979659,0.5289514866979659,0.5289514866979659,0.676923076923077,0.20000000000000284,0.3474676089517079,0.37078651685393255,0.81,0,0.017820347915131686,0.10771704180064309,0.0,0.11914893617021277
Kollam,8.893212,76.614143,2025-10-01 09:29:58+00:00,0.007837131789928835,0.0371464753060363,0.008777429467084638,0.008998926178556854,0.005855037351100344,0.15922396187882915,0.25508607198748057,0.25508607198748057,0.25508607198748057,0.7692307692307692,0.7999999999999972,0.6219081272084807,0.8539325842696629,1.0,114,0.2653071418759444,0.15112540192926044,0.014492753623188406,0.4377659574468085
Medinipur,22.430889,87.321487,2025-10-01 09:31:56+00:00,0.17863255562561928,0.18108906711692696,0.06739811912225706,0.2040865711822623,0.04926307288512012,0.14547311095983662,0.3513302034428796,0.3513302034428796,0.3513302034428796,0.8461538461538463,0.20000000000000284,0.519434628975265,0.4325842696629213,0.66,137,0.04966469772843639,0.11414790996784566,0.0,0.03404255319148936
Patan,23.849325,72.126625,2025-10-01 09:32:04+00:00,0.02089901810647689,0.02735331363444491,0.03699059561128526,0.040109499538710514,0.009287300625883302,0.15833900612661672,0.6079812206572772,0.6079812206572772,0.6079812206572772,0.4,0.20000000000000284,0.595995288574794,0.49157303370786515,1.0,157,0.05248698128051751,0.022508038585209004,0.0,0.009574468085106383
Mettur,11.786253,77.800781,2025-10-01 09:32:28+00:00,0.030627871362940273,0.04330941325453778,0.1855799373040752,0.14061011207066051,0.03513022410660205,0.10190605854322665,0.47104851330203457,0.47104851330203457,0.47104851330203457,0.5384615384615385,0.5999999999999943,0.0,0.8707865168539325,1.0,138,0.03299324400264746,0.02090032154340836,0.0,0.0
Huliyar,13.583274,76.540154,2025-10-01 09:32:38+00:00,0.016124673452842086,0.02220346137610806,0.09811912225705328,0.07075122128283853,0.009691096305269533,0.03396868618107557,0.21048513302034455,0.21048513302034455,0.21048513302034455,0.5230769230769231,0.7000000000000028,0.6113074204946998,0.7921348314606741,0.93,87,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Harihar,14.530457,75.801094,2025-10-01 09:32:40+00:00,0.014593279884695071,0.020177289995778808,0.10564263322884013,0.06919342397797912,0.014334746618211183,0.005786249149081019,0.2222222222222221,0.2222222222222221,0.2222222222222221,0.6461538461538461,0.7000000000000028,0.8586572438162545,0.7331460674157303,1.0,79,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Rasayani,18.901457,73.176132,2025-10-01 09:32:45+00:00,0.033150166651653004,0.06120726044744618,0.0012539184952978055,0.0009830759690860474,0.0012113870381586915,0.032539142273655536,0.3082942097026604,0.3082942097026604,0.3082942097026604,0.8461538461538463,0.5,0.7479387514723205,0.5814606741573033,0.6900000000000001,173,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Haringhata,22.96051,88.567406,2025-10-01 09:32:49+00:00,0.19475722907846138,0.22617138032925285,0.18808777429467083,0.3225094148429347,0.13547345043408035,0.1602450646698434,0.48043818466353705,0.48043818466353705,0.48043818466353705,0.7384615384615385,0.20000000000000284,0.5206124852767963,0.3651685393258427,0.99,80,0.012444272387826718,0.04019292604501608,0.0,0.006382978723404255
Kushtagi,15.756595,76.192696,2025-10-01 09:32:58+00:00,0.0066660661201693545,0.00827353313634445,0.03197492163009404,0.02640693295421892,0.0,0.07467665078284547,0.16118935837245707,0.16118935837245707,0.16118935837245707,0.6307692307692307,0.5999999999999943,0.684334511189635,0.7528089887640449,1.0,121,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Jadugora,22.656015,86.352882,2025-10-01 09:33:01+00:00,0.3417710116205747,0.3306880540312368,0.06865203761755485,0.258790967800481,0.09549767817484352,0.32464261402314504,0.5446009389671362,0.5446009389671362,0.5446009389671362,0.6461538461538461,0.20000000000000284,0.18727915194346292,0.2837078651685393,0.8200000000000001,88,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Orai,25.989836,79.450035,2025-10-01 09:33:04+00:00,0.1272858301053959,0.12587589700295482,0.06300940438871473,0.12123595335682635,0.08116293155663233,0.38931245745405035,0.6431924882629112,0.6431924882629112,0.6431924882629112,0.4461538461538461,0.20000000000000284,0.09187279151943464,0.24157303370786515,0.31,150,0.04546249235111206,0.001607717041800643,0.014492753623188406,0.0
Surajpur,23.223047,82.87056,2025-10-01 09:33:11+00:00,0.7006575984145572,0.7268889826931194,0.3510971786833855,0.4890424840061102,0.4649707248132445,0.2575221238938053,0.5391236306729266,0.5391236306729266,0.5391236306729266,0.4307692307692308,0.20000000000000284,0.22379269729093057,0.05337078651685393,0.47000000000000003,204,0.009659452776702425,0.003215434083601286,0.014492753623188406,0.005851063829787234
Ambernath,19.186354,73.191948,2025-10-01 09:33:34+00:00,0.03233942888028105,0.059772055719712947,0.0015673981191222574,0.0003781061419561721,0.0012113870381586915,0.028114363512593582,0.31690140845070425,0.31690140845070425,0.31690140845070425,0.8307692307692309,0.4000000000000057,0.7102473498233216,0.5814606741573033,0.66,2,0.009659452776702425,0.02572347266881029,0.0,0.0
Malerkotla,30.525005,75.890121,2025-10-01 09:33:41+00:00,0.5331952076389515,0.6629801604052341,0.09090909090909091,0.3387982274384065,0.20694528568544315,0.7833900612661673,0.7308294209702664,0.7308294209702664,0.7308294209702664,0.2153846153846154,0.20000000000000284,0.25795053003533575,0.9606741573033707,0.0,129,0.05565268429136956,0.022508038585209004,0.0,0.0
Jorapokhar,22.422455,85.760651,2025-10-01 09:33:53+00:00,0.28294748220881,0.2815533980582524,0.1507836990595611,0.21482478561381757,0.21199273167777102,0.25609257998638524,0.49921752738654157,0.49921752738654157,0.49921752738654157,0.6615384615384616,0.20000000000000284,0.30270906949352183,0.1657303370786517,0.43,100,0.011364062090238148,0.00964630225080386,0.0,0.0
Vizianagaram,18.106659,83.395554,2025-10-01 09:33:59+00:00,0.09080263039365823,0.09835373575348247,0.12601880877742944,0.17885932939094668,0.08439329699172218,0.15670524166099387,0.29264475743349005,0.29264475743349005,0.29264475743349005,0.8615384615384616,0.09999999999999432,0.0965842167255595,0.8820224719101123,1.0,218,0.020367895900196064,0.006430868167202572,0.028985507246376812,0.0005319148936170213
Durg,21.190449,81.28492,2025-10-01 09:34:06+00:00,0.1070173858210972,0.10215280709159981,0.055799373040752345,0.13548299278573483,0.0304865737936604,0.17583390061266163,0.4538341158059469,0.4538341158059469,0.4538341158059469,0.6923076923076923,0.20000000000000284,0.10954063604240286,0.22191011235955055,0.55,57,0.19223372503964936,0.03858520900321544,0.0,0.006914893617021276
Himmatnagar,23.597969,72.969818,2025-10-01 09:34:22+00:00,0.042879019908116385,0.05251160827353313,0.15015673981191222,0.07811672892814472,0.09428629113668484,0.10435670524166096,0.3779342723004697,0.3779342723004697,0.3779342723004697,0.676923076923077,0.29999999999999716,0.5830388692579506,0.47191011235955055,0.88,83,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Sambhal,28.590361,78.571762,2025-10-01 09:37:32+00:00,0.1400774704981533,0.157956943858168,0.12413793103448274,0.4634371360728384,0.04421562689279224,0.4119128658951668,0.4960876369327074,0.4960876369327074,0.4960876369327074,0.41538461538461546,0.20000000000000284,0.18374558303886931,0.6207865168539326,0.6900000000000001,183,0.06466900608164643,0.03697749196141479,0.0,0.0005319148936170213
Harnaut,25.369179,85.53006,2025-10-01 09:37:52+00:00,0.3532114223943789,0.3550021105951878,0.2608150470219436,0.20972791482024838,0.10094891984655764,0.22062627637848875,0.8669796557120504,0.8669796557120504,0.8669796557120504,0.27692307692307694,0.09999999999999432,0.1861012956419317,0.6039325842696629,0.21,81,0.0011488941893427575,0.001607717041800643,0.0,0.0005319148936170213
Port Blair,11.623377,92.726486,2025-10-01 09:37:59+00:00,0.03414106837221872,0.1105951878429717,0.004075235109717868,0.005853083077481516,0.0020189783969311527,0.008373042886317211,0.2840375586854458,0.2840375586854458,0.2840375586854458,0.8615384615384616,0.7000000000000028,0.8822143698468788,0.5842696629213483,0.96,162,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Suti,24.618393,88.024338,2025-10-01 09:38:02+00:00,0.9237906494910368,0.9156606162937948,0.8611285266457679,0.9279783420801888,0.6593983444377145,0.07501701837985025,0.6197183098591548,0.6197183098591548,0.6197183098591548,0.5384615384615385,0.20000000000000284,0.35571260306242647,0.43539325842696625,0.91,209,0.000305955517814104,0.01607717041800643,0.0,0.002127659574468085
Banswara,23.546757,74.43383,2025-10-01 09:38:07+00:00,0.03396090442302495,0.03689320388349514,0.07366771159874609,0.07671017408006775,0.01877649909145972,0.08073519400953028,0.41001564945226954,0.41001564945226954,0.41001564945226954,0.6000000000000001,0.29999999999999716,0.13545347467608954,0.696629213483146,0.91,15,0.023808334478064866,0.006430868167202572,0.0,0.0
Manikchak,25.077787,87.900375,2025-10-01 09:38:31+00:00,0.892081794432934,0.8763191219924017,0.43448275862068964,0.6989065170374629,0.35634968705834846,0.27297481279782165,0.6721439749608764,0.6721439749608764,0.6721439749608764,0.5230769230769231,0.09999999999999432,0.05182567726737339,0.07303370786516854,1.0,132,0.007954843463166704,0.01607717041800643,0.0,0.002127659574468085
Roorkee,29.854263,77.888,2025-10-01 09:38:39+00:00,0.8224484280695432,0.9382861967074714,0.40940438871473356,0.6389388829232143,0.6256814052089642,1.0,0.5743348982785605,0.5743348982785605,0.5743348982785605,0.41538461538461546,0.20000000000000284,0.27561837455830396,0.8174157303370786,0.0,175,0.04277757658253931,0.11736334405144695,0.043478260869565216,0.0015957446808510637
Kavali,14.913181,79.992981,2025-10-01 09:38:54+00:00,0.028736149896405726,0.03588011819333052,0.0786833855799373,0.03746275654501732,0.09226731273975368,0.12886317222600407,0.5070422535211268,0.5070422535211268,0.5070422535211268,0.41538461538461546,0.29999999999999716,0.40518256772673744,0.8174157303370786,1.0,107,0.009934188343719171,0.001607717041800643,0.0,0.0005319148936170213
Dharmavaram,14.413745,77.712616,2025-10-01 09:39:00+00:00,0.0016214755427438974,0.0021950189953566903,0.05642633228840124,0.036751916998139705,0.007066424389259035,0.0838665759019741,0.4272300469483572,0.4272300469483572,0.4272300469483572,0.3846153846153846,0.5,1.0,0.7752808988764045,1.0,53,0.015241579979269955,0.003215434083601286,0.0,0.0
Siddipet,18.101904,78.852074,2025-10-01 09:39:10+00:00,0.034411314296009375,0.04010130856901646,0.04984326018808777,0.06281099230175896,0.025842923480718753,0.1901974132062627,0.31298904538341143,0.31298904538341143,0.31298904538341143,0.6153846153846154,0.4000000000000057,0.6784452296819788,0.8314606741573033,0.76,193,0.08265169774092436,0.017684887459807074,0.0,0.006382978723404255
Dhanpuri,23.173939,81.565125,2025-10-01 09:39:37+00:00,0.07233582560129717,0.07142254115660615,0.044827586206896544,0.13622408082396892,0.009287300625883302,0.12498298162014976,0.4733959311424101,0.4733959311424101,0.4733959311424101,0.5692307692307692,0.20000000000000284,0.29799764428739695,0.033707865168539325,0.85,51,0.0007055708880202806,0.01607717041800643,0.0,0.002127659574468085
Chirala,15.812074,80.355377,2025-10-01 09:39:47+00:00,0.053508692910548605,0.06078514140987758,0.058620689655172406,0.04724814349884299,0.0633959216636382,0.2257998638529612,0.4139280125195619,0.4139280125195619,0.4139280125195619,0.6461538461538461,0.20000000000000284,0.2661955241460542,0.6797752808988764,1.0,43,0.007367908388176381,0.006430868167202572,0.0,0.003723404255319149
Markapur,15.764501,79.259491,2025-10-01 09:39:56+00:00,0.021709755877848843,0.025580413676656817,0.11630094043887147,0.04532736429770565,0.10074702200686451,0.1083049693669163,0.5375586854460097,0.5375586854460097,0.5375586854460097,0.4,0.4000000000000057,0.6772673733804476,0.8174157303370786,1.0,134,0.010483659477752665,0.001607717041800643,0.0,0.0
Chalakudy,10.311879,76.331978,2025-10-01 09:40:03+00:00,0.008107377713719485,0.039594765723934146,0.004702194357366771,0.009755138462469184,0.0024227740763173833,0.11763104152484682,0.4021909233176839,0.4021909233176839,0.4021909233176839,0.6153846153846154,0.7999999999999972,0.3074204946996467,0.7668539325842696,1.0,37,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Gondal,21.961946,70.792297,2025-10-01 09:40:05+00:00,0.031078281235924692,0.05470662726888982,0.005642633228840126,0.018693567658313037,0.001817080557238037,0.1754935330156569,0.32316118935837257,0.32316118935837257,0.32316118935837257,0.7230769230769232,0.09999999999999432,0.7267373380447586,0.5196629213483146,0.99,71,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Bhimavaram,16.544893,81.52124,2025-10-01 09:40:08+00:00,0.11431402576344472,0.11718024482904178,0.060501567398119106,0.0875240097400142,0.04643650312941651,0.2942818243703199,0.10641627543035992,0.10641627543035992,0.10641627543035992,1.0,0.20000000000000284,0.46760895170789163,0.8651685393258427,1.0,27,0.01998076851030883,0.00964630225080386,0.0,0.0005319148936170213
Jalgaon Jamod,21.04954,76.532028,2025-10-01 09:40:16+00:00,0.019547788487523643,0.02271000422119037,0.03510971786833855,0.05069647151348328,0.010094891984655765,0.1113002042205582,0.3622848200312989,0.3622848200312989,0.3622848200312989,0.6461538461538461,0.4000000000000057,0.2767962308598352,0.8426966292134831,0.96,92,0.0017295852741736081,0.001607717041800643,0.0,0.0
Paltan Bazaar,26.182245,91.754723,2025-10-01 09:38:00+00:00,0.03143860913431223,0.03579569438581679,0.215987460815047,0.29794763986146194,0.018574601251766607,0.11456773315180391,0.36071987480438206,0.36071987480438206,0.36071987480438206,0.8307692307692309,0.4000000000000057,0.37691401648998824,0.15730337078651685,1.0,155,0.024573223272600125,0.01607717041800643,0.0,0.002127659574468085
Hodal,27.897551,77.384117,2025-10-01 09:40:23+00:00,0.09440590937753356,0.11490080202617137,0.09498432601880877,0.29770565193061,0.009892994144962648,0.2959155888359428,0.47574334898278603,0.47574334898278603,0.47574334898278603,0.4,0.20000000000000284,0.20494699646643114,0.3539325842696629,0.9500000000000001,84,0.0012175780810969442,0.01607717041800643,0.0,0.002127659574468085
Ausa,18.245655,76.505356,2025-10-01 09:40:28+00:00,0.016665165300423383,0.017560151962853522,0.02821316614420062,0.030384609567597837,0.008075913587724613,0.14159292035398224,0.21987480438184703,0.21987480438184703,0.21987480438184703,0.6000000000000001,0.5,0.5571260306242639,0.6882022471910112,0.71,8,0.007536496122482111,0.008038585209003215,0.0,0.0
Mahidpur,23.486839,75.659157,2025-10-01 09:40:35+00:00,0.023331231420592735,0.025580413676656817,0.026332288401253918,0.045312240052027414,0.008277811427417727,0.16535057862491487,0.33489827856025056,0.33489827856025056,0.33489827856025056,0.5692307692307692,0.4000000000000057,0.25912838633686697,0.75,0.47000000000000003,127,0.0029346753749516096,0.01607717041800643,0.0,0.002127659574468085
Gurdaspur,32.041943,75.405334,2025-10-01 09:40:46+00:00,0.6432753805963426,0.7874208526804557,0.1282131661442006,0.4631346511592735,0.16878659398344434,0.8024506466984342,0.6768388106416279,0.6768388106416279,0.6768388106416279,0.3076923076923077,0.20000000000000284,0.2108362779740872,0.9297752808988764,0.0,76,0.14993069170922987,0.022508038585209004,0.0,0.0010638297872340426
Domchanch,24.47438,85.688744,2025-10-01 09:41:19+00:00,0.2745698585712999,0.2802026171380329,0.13510971786833853,0.18280675751296904,0.16474863718958205,0.4009530292716133,0.4264475743348981,0.4264475743348981,0.4264475743348981,0.6307692307692307,0.20000000000000284,0.03415783274440519,0.3398876404494382,0.92,56,0.0010302583763127989,0.006430868167202572,0.0,0.0
Barjora,23.427221,87.287018,2025-10-01 09:41:25+00:00,0.6797585803080802,0.669649641198818,0.37836990595611286,0.5749633237042304,0.4181304260044417,0.41409121851599734,0.7034428794992176,0.7034428794992176,0.7034428794992176,0.49230769230769234,0.09999999999999432,0.29328621908127217,0.33707865168539325,0.72,20,0.016009590768884953,0.001607717041800643,0.0,0.0
